Bevis 44 x 96 Conference Tables,1029.5,,,,,,,,,,,,2/8/2017,482.58,,,,,,,,,,,,,
Bevis Boat-Shaped Conference Table,262.11,,,,,,,,,,,,2/7/2017,772.78,,,,,,,,,,,,,
"Bevis Oval Conference Table, Walnut",1565.88,,,,,,,,,,,,2/6/2017,157.84,,,,,,,,,,,,,
Bevis Rectangular Conference Tables,145.98,,,,,,,,,,,,2/5/2017,767.32,,,,,,,,,,,,,
Bevis Round Conference Room Tables and Bases,376.51,,,,,,,,,,,,2/4/2017,1454.9,,,,,,,,,,,,,
Bevis Round Conference Table Top & Single Column Base,1946.32,,,,,,,,,,,,2/2/2017,8996.78,,,,,,,,,,,,,
"Bevis Round Conference Table Top, X-Base",519.95,,,,,,,,,,,,2/1/2017,405.92,,,,,,,,,,,,,
"Bevis Traditional Conference Table Top, Plinth Base",933.41,,,,,,,,,,,,1/12/2017,7365.46,,,,,,,,,,,,,
BIC Brite Liner Grip Highlighters,14.43,,,,,,,,,,,,1/11/2017,453.37,,,,,,,,,,,,,
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",43.25,,,,,,,,,,,,1/10/2017,781.42,,,,,,,,,,,,,
BIC Brite Liner Highlighters,9.94,,,,,,,,,,,,1/9/2017,5766.16,,,,,,,,,,,,,
"BIC Brite Liner Highlighters, Chisel Tip",25.92,,,,,,,,,,,,1/8/2017,1124.65,,,,,,,,,,,,,
BIC Liqua Brite Liner,34.7,,,,,,,,,,,,1/7/2017,1724.38,,,,,,,,,,,,,
Binder Clips by OIC,13.02,,,,,,,,,,,,1/5/2017,517.86,,,,,,,,,,,,,
Binder Posts,21.82,,,,,,,,,,,,1/4/2017,2161.47,,,,,,,,,,,,,
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",49.08,,,,,,,,,,,,1/3/2017,6285.8,,,,,,,,,,,,,
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",24.94,,,,,,,,,,,,1/2/2017,161.97,,,,,,,,,,,,,
Bionaire 99.97% HEPA Air Cleaner,14.02,,,,,,,,,,,,12/12/2016,1448.86,,,,,,,,,,,,,
Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,,,,,,,,,,,,12/11/2016,1127.99,,,,,,,,,,,,,
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,,,,,,,,,,,,12/10/2016,2390.76,,,,,,,,,,,,,
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",34.94,,,,,,,,,,,,12/9/2016,707.82,,,,,,,,,,,,,
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",114.79,,,,,,,,,,,,12/7/2016,2052.57,,,,,,,,,,,,,
BlackBerry Q10,125.99,,,,,,,,,,,,12/6/2016,174.48,,,,,,,,,,,,,
Blackstonian Pencils,6.41,,,,,,,,,,,,12/5/2016,1060.34,,,,,,,,,,,,,
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,719.9,,,,,,,,,,,,12/3/2016,51.02,,,,,,,,,,,,,
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.89,,,,,,,,,,,,12/1/2016,747.5,,,,,,,,,,,,,
"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,,,,,,,,,,,,11/12/2016,1590.9,,,,,,,,,,,,,
Bose SoundLink Bluetooth Speaker,1114.4,,,,,,,,,,,,11/11/2016,542.18,,,,,,,,,,,,,
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,448.6,,,,,,,,,,,,11/10/2016,1011.9,,,,,,,,,,,,,
Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,,,,,,,,,,,,11/9/2016,1962.13,,,,,,,,,,,,,
Boston 1900 Electric Pencil Sharpener,14.98,,,,,,,,,,,,11/8/2016,196.11,,,,,,,,,,,,,
Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,,,,,,,,,,,,11/7/2016,1941.95,,,,,,,,,,,,,
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",157.64,,,,,,,,,,,,11/6/2016,3373.56,,,,,,,,,,,,,
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,,,,,,,,,,,,11/5/2016,191.97,,,,,,,,,,,,,
Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,,,,,,,,,,,,11/4/2016,1328.35,,,,,,,,,,,,,
Boston KS Multi-Size Manual Pencil Sharpener,165.52,,,,,,,,,,,,10/12/2016,3080.38,,,,,,,,,,,,,
"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,,,,,,,,,,,,10/11/2016,3536.9,,,,,,,,,,,,,
"BOSTON Ranger #55 Pencil Sharpener, Black",233.91,,,,,,,,,,,,10/10/2016,1855.01,,,,,,,,,,,,,
"Boston School Pro Electric Pencil Sharpener, 1670",173.49,,,,,,,,,,,,10/9/2016,1415.73,,,,,,,,,,,,,
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.63,,,,,,,,,,,,10/8/2016,851.47,,,,,,,,,,,,,
BPI Conference Tables,511.18,,,,,,,,,,,,10/7/2016,43.29,,,,,,,,,,,,,
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,,,,,,,,,,,,10/5/2016,154.44,,,,,,,,,,,,,
Bretford CR4500 Series Slim Rectangular Table,2193.73,,,,,,,,,,,,10/4/2016,169.54,,,,,,,,,,,,,
Bretford CR8500 Series Meeting Room Furniture,1403.43,,,,,,,,,,,,10/3/2016,90.93,,,,,,,,,,,,,
Brother DCP1000 Digital 3 in 1 Multifunction Machine,1319.96,,,,,,,,,,,,10/2/2016,77.24,,,,,,,,,,,,,
Brown Kraft Recycled Envelopes,101.88,,,,,,,,,,,,10/1/2016,1018.1,,,,,,,,,,,,,
Bulldog Vacuum Base Pencil Sharpener,67.14,,,,,,,,,,,,9/12/2016,34.02,,,,,,,,,,,,,
Bush Advantage Collection Racetrack Conference Table,890.84,,,,,,,,,,,,9/11/2016,4620.29,,,,,,,,,,,,,
Bush Advantage Collection Round Conference Table,744.1,,,,,,,,,,,,9/10/2016,2133.53,,,,,,,,,,,,,
"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.12,,,,,,,,,,,,9/8/2016,4878.4,,,,,,,,,,,,,
"Bush Birmingham Collection Bookcase, Dark Cherry",825.17,,,,,,,,,,,,9/7/2016,1587.11,,,,,,,,,,,,,
"Bush Cubix Conference Tables, Fully Assembled",692.94,,,,,,,,,,,,9/6/2016,797.12,,,,,,,,,,,,,
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,,,,,,,,,,,,9/5/2016,48.81,,,,,,,,,,,,,
Bush Mission Pointe Library,205.33,,,,,,,,,,,,9/4/2016,757.99,,,,,,,,,,,,,
"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,,,,,,,,,,,,9/3/2016,478.01,,,,,,,,,,,,,
"Bush Westfield Collection Bookcases, Fully Assembled",347.37,,,,,,,,,,,,9/2/2016,785.55,,,,,,,,,,,,,
"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.85,,,,,,,,,,,,9/1/2016,364.07,,,,,,,,,,,,,
Cameo Buff Policy Envelopes,298.7,,,,,,,,,,,,8/12/2016,2672.73,,,,,,,,,,,,,
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,,,,,,,,,,,,8/11/2016,12196.99,,,,,,,,,,,,,
Canon imageCLASS 2200 Advanced Copier,17499.95,,,,,,,,,,,,8/10/2016,222.12,,,,,,,,,,,,,
Canon Imageclass D680 Copier / Fax,2799.96,,,,,,,,,,,,8/9/2016,89.64,,,,,,,,,,,,,
Canon PC1060 Personal Laser Copier,4899.93,,,,,,,,,,,,8/8/2016,760.11,,,,,,,,,,,,,
Canon PC1080F Personal Copier,2999.95,,,,,,,,,,,,8/7/2016,21.12,,,,,,,,,,,,,
Canon PC170 Desktop Personal Copier,575.82,,,,,,,,,,,,8/6/2016,145.51,,,,,,,,,,,,,
Canon PC-428 Personal Copier,799.96,,,,,,,,,,,,8/5/2016,3981.96,,,,,,,,,,,,,
Canon PC940 Copier,1439.97,,,,,,,,,,,,8/3/2016,2563.3,,,,,,,,,,,,,
Cardinal EasyOpen D-Ring Binders,54.84,,,,,,,,,,,,8/2/2016,129.09,,,,,,,,,,,,,
Cardinal Hold-It CD Pocket,12.77,,,,,,,,,,,,7/12/2016,1338.3,,,,,,,,,,,,,
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",21.52,,,,,,,,,,,,7/11/2016,3073.08,,,,,,,,,,,,,
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,,,,,,,,,,,,7/9/2016,2922.67,,,,,,,,,,,,,
Cardinal Slant-D Ring Binders,78.21,,,,,,,,,,,,7/8/2016,968.2,,,,,,,,,,,,,
"Career Cubicle Clock, 8 1/4"", Black",60.84,,,,,,,,,,,,7/6/2016,59.77,,,,,,,,,,,,,
"Carina 42""Hx23 3/4""W Media Storage Unit",566.86,,,,,,,,,,,,7/5/2016,305.63,,,,,,,,,,,,,
Carina Double Wide Media Storage Towers in Natural & Black,534.47,,,,,,,,,,,,7/4/2016,907.44,,,,,,,,,,,,,
Carina Media Storage Towers in Natural & Black,195.14,,,,,,,,,,,,7/3/2016,807.54,,,,,,,,,,,,,
"Carina Mini System Audio Rack, Model AR050B",776.86,,,,,,,,,,,,7/2/2016,324.11,,,,,,,,,,,,,
Case Logic 2.4GHz Wireless Keyboard,319.94,,,,,,,,,,,,6/12/2016,6061.49,,,,,,,,,,,,,
Catalog Binders with Expanding Posts,511.33,,,,,,,,,,,,6/11/2016,11.48,,,,,,,,,,,,,
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,,,,,,,,,,,,6/9/2016,919.67,,,,,,,,,,,,,
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,,,,,,,,,,,,6/8/2016,494.87,,,,,,,,,,,,,
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1829.95,,,,,,,,,,,,6/7/2016,1379.81,,,,,,,,,,,,,
Chromcraft Rectangular Conference Tables,355.46,,,,,,,,,,,,6/4/2016,140.01,,,,,,,,,,,,,
Chromcraft Round Conference Tables,2509.78,,,,,,,,,,,,6/3/2016,1555.24,,,,,,,,,,,,,
Cisco 8x8 Inc. 6753i IP Business Phone System,1025.92,,,,,,,,,,,,6/2/2016,2432.54,,,,,,,,,,,,,
Cisco Small Business SPA 502G VoIP phone,328.22,,,,,,,,,,,,6/1/2016,31.54,,,,,,,,,,,,,
Cisco SPA 502G IP Phone,1775.26,,,,,,,,,,,,5/12/2016,897.31,,,,,,,,,,,,,
Cisco SPA112 2 Port Phone Adapter,351.68,,,,,,,,,,,,5/11/2016,834.87,,,,,,,,,,,,,
Cisco SPA301,124.79,,,,,,,,,,,,5/10/2016,851.09,,,,,,,,,,,,,
Cisco SPA508G,263.96,,,,,,,,,,,,5/9/2016,934.1,,,,,,,,,,,,,
Cisco SPA525G2 IP Phone - Wireless,31.92,,,,,,,,,,,,5/8/2016,72.65,,,,,,,,,,,,,
Clarity 53712,369.54,,,,,,,,,,,,5/7/2016,121.65,,,,,,,,,,,,,
Classic Ivory Antique Telephone ZL1810,241.18,,,,,,,,,,,,5/6/2016,1533.2,,,,,,,,,,,,,
ClearOne CHATAttach 160 - speaker phone,2479.96,,,,,,,,,,,,5/4/2016,2974.05,,,,,,,,,,,,,
ClearOne Communications CHAT 70 OC Speaker Phone,1526.31,,,,,,,,,,,,5/3/2016,1969.27,,,,,,,,,,,,,
ClearSounds CSC500 Amplified Spirit Phone Corded phone,265.96,,,,,,,,,,,,5/1/2016,295.27,,,,,,,,,,,,,
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.38,,,,,,,,,,,,4/12/2016,5185.81,,,,,,,,,,,,,
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.89,,,,,,,,,,,,4/10/2016,505.58,,,,,,,,,,,,,
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",54.34,,,,,,,,,,,,4/9/2016,1071.29,,,,,,,,,,,,,
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,,,,,,,,,,,,4/7/2016,1138.29,,,,,,,,,,,,,
Col-Erase Pencils with Erasers,19.46,,,,,,,,,,,,4/6/2016,1192.31,,,,,,,,,,,,,
Colored Push Pins,10.49,,,,,,,,,,,,4/5/2016,1121.36,,,,,,,,,,,,,
Coloredge Poster Frame,56.8,,,,,,,,,,,,4/4/2016,1484.6,,,,,,,,,,,,,
Colorific Watercolor Pencils,20.64,,,,,,,,,,,,4/1/2016,264.46,,,,,,,,,,,,,
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,,,,,,,,,,,,3/12/2016,1972.63,,,,,,,,,,,,,
Compact Automatic Electric Letter Opener,357.93,,,,,,,,,,,,3/11/2016,2800.85,,,,,,,,,,,,,
"Companion Letter/Legal File, Black",158.6,,,,,,,,,,,,3/10/2016,275.22,,,,,,,,,,,,,
Computer Printout Index Tabs,3.02,,,,,,,,,,,,3/9/2016,1874.9,,,,,,,,,,,,,
Computer Printout Paper with Letter-Trim Perforations,45.53,,,,,,,,,,,,3/7/2016,823.98,,,,,,,,,,,,,
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",34.18,,,,,,,,,,,,3/5/2016,2198.77,,,,,,,,,,,,,
Contemporary Borderless Frame,10.33,,,,,,,,,,,,3/2/2016,492.83,,,,,,,,,,,,,
Contemporary Wood/Metal Frame,58.17,,,,,,,,,,,,3/1/2016,1768.23,,,,,,,,,,,,,
"Contico 72""H Heavy-Duty Storage System",131.14,,,,,,,,,,,,2/11/2016,5528.54,,,,,,,,,,,,,
"Contract Clock, 14"", Brown",8.79,,,,,,,,,,,,2/10/2016,1269.26,,,,,,,,,,,,,
Crate-A-Files,63.22,,,,,,,,,,,,2/8/2016,1290.48,,,,,,,,,,,,,
"Crayola Anti Dust Chalk, 12/Pack",24.02,,,,,,,,,,,,2/7/2016,1631.89,,,,,,,,,,,,,
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,,,,,,,,,,,,2/5/2016,167.24,,,,,,,,,,,,,
"Dana Fluorescent Magnifying Lamp, White, 36""",40.78,,,,,,,,,,,,2/4/2016,299.23,,,,,,,,,,,,,
Dana Swing-Arm Lamps,25.62,,,,,,,,,,,,2/3/2016,899.57,,,,,,,,,,,,,
"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,,,,,,,,,,,,2/1/2016,1932.09,,,,,,,,,,,,,
DAX Black Cherry Wood-Tone Poster Frame,84.73,,,,,,,,,,,,1/12/2016,7130.59,,,,,,,,,,,,,
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",70.15,,,,,,,,,,,,1/11/2016,3106.1,,,,,,,,,,,,,
Dax Clear Box Frame,17.46,,,,,,,,,,,,1/10/2016,1158.41,,,,,,,,,,,,,
DAX Clear Channel Poster Frame,17.5,,,,,,,,,,,,1/9/2016,2367.56,,,,,,,,,,,,,
"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,,,,,,,,,,,,1/8/2016,1011.7,,,,,,,,,,,,,
DAX Cubicle Frames - 8x10,33.47,,,,,,,,,,,,1/6/2016,834.2,,,,,,,,,,,,,
"DAX Cubicle Frames, 8-1/2 x 11",17.14,,,,,,,,,,,,1/5/2016,450.94,,,,,,,,,,,,,
"DAX Metal Frame, Desktop, Stepped-Edge",40.48,,,,,,,,,,,,1/3/2016,1642.17,,,,,,,,,,,,,
DAX Natural Wood-Tone Poster Frame,31.78,,,,,,,,,,,,12/12/2015,4938.4,,,,,,,,,,,,,
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",30.34,,,,,,,,,,,,12/11/2015,901.64,,,,,,,,,,,,,
DAX Two-Tone Silver Metal Document Frame,16.19,,,,,,,,,,,,12/10/2015,58.53,,,,,,,,,,,,,
"DAX Value U-Channel Document Frames, Easel Back",36.78,,,,,,,,,,,,12/9/2015,4904.66,,,,,,,,,,,,,
DAX Wood Document Frame,60.41,,,,,,,,,,,,12/8/2015,1545.73,,,,,,,,,,,,,
DAX Wood Document Frame.,32.95,,,,,,,,,,,,12/7/2015,1960.02,,,,,,,,,,,,,
"Decoflex Hanging Personal Folder File, Blue",92.52,,,,,,,,,,,,12/5/2015,734.85,,,,,,,,,,,,,
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.27,,,,,,,,,,,,12/4/2015,1872.45,,,,,,,,,,,,,
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,,,,,,,,,,,,12/2/2015,129.57,,,,,,,,,,,,,
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",256.18,,,,,,,,,,,,11/11/2015,7836.97,,,,,,,,,,,,,
Deflect-o Glass Clear Studded Chair Mats,373.08,,,,,,,,,,,,11/10/2015,1381.16,,,,,,,,,,,,,
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",405.81,,,,,,,,,,,,11/9/2015,127.95,,,,,,,,,,,,,
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,,,,,,,,,,,,11/8/2015,451.62,,,,,,,,,,,,,
Deluxe Heavy-Duty Vinyl Round Ring Binder,18.34,,,,,,,,,,,,11/7/2015,2022.36,,,,,,,,,,,,,
Design Ebony Sketching Pencil,6.67,,,,,,,,,,,,11/5/2015,1642.79,,,,,,,,,,,,,
Digium D40 VoIP phone,1135.11,,,,,,,,,,,,11/4/2015,1915.23,,,,,,,,,,,,,
Disposable Triple-Filter Dust Bags,13.11,,,,,,,,,,,,11/3/2015,918.31,,,,,,,,,,,,,
"Dixon My First Ticonderoga Pencil, #2",14.04,,,,,,,,,,,,11/2/2015,2043.4,,,,,,,,,,,,,
Dixon Ticonderoga Core-Lock Colored Pencils,58.3,,,,,,,,,,,,11/1/2015,9.94,,,,,,,,,,,,,
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,,,,,,,,,,,,10/12/2015,573.33,,,,,,,,,,,,,
DIXON Ticonderoga Erasable Checking Pencils,31.25,,,,,,,,,,,,10/11/2015,2002.56,,,,,,,,,,,,,
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.49,,,,,,,,,,,,10/10/2015,2049.37,,,,,,,,,,,,,
DMI Arturo Collection Mission-style Design Wood Chair,951.18,,,,,,,,,,,,10/9/2015,1855.23,,,,,,,,,,,,,
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",688.17,,,,,,,,,,,,10/6/2015,491.55,,,,,,,,,,,,,
"Dual Level, Single-Width Filing Carts",372.14,,,,,,,,,,,,10/5/2015,2343.8,,,,,,,,,,,,,
Durable Pressboard Binders,19,,,,,,,,,,,,10/3/2015,741.96,,,,,,,,,,,,,
DXL Angle-View Binders with Locking Rings by Samsill,7.71,,,,,,,,,,,,10/1/2015,54.83,,,,,,,,,,,,,
Easy-staple paper,797.37,,,,,,,,,,,,9/12/2015,1522.66,,,,,,,,,,,,,
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,,,,,,,,,,,,9/11/2015,1574.1,,,,,,,,,,,,,
"Eberhard Faber 3 1/2"" Golf Pencils",35.71,,,,,,,,,,,,9/10/2015,249.36,,,,,,,,,,,,,
Economy Binders,11.65,,,,,,,,,,,,9/9/2015,4043.59,,,,,,,,,,,,,
Economy Rollaway Files,396.48,,,,,,,,,,,,9/8/2015,3605.68,,,,,,,,,,,,,
"Eldon ""L"" Workstation Diamond Chairmat",151.96,,,,,,,,,,,,9/7/2015,265.51,,,,,,,,,,,,,
Eldon 100 Class Desk Accessories,16.17,,,,,,,,,,,,9/6/2015,5462.99,,,,,,,,,,,,,
Eldon 200 Class Desk Accessories,50.24,,,,,,,,,,,,9/5/2015,394.48,,,,,,,,,,,,,
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,,,,,,,,,,,,9/1/2015,40.54,,,,,,,,,,,,,
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,,,,,,,,,,,,8/12/2015,1095.13,,,,,,,,,,,,,
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1052.9,,,,,,,,,,,,8/11/2015,333.58,,,,,,,,,,,,,
"Eldon Base for stackable storage shelf, platinum",93.46,,,,,,,,,,,,8/10/2015,147.39,,,,,,,,,,,,,
Eldon Cleatmat Chair Mats for Medium Pile Carpets,66.6,,,,,,,,,,,,8/9/2015,14228.42,,,,,,,,,,,,,
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,,,,,,,,,,,,8/8/2015,3955.65,,,,,,,,,,,,,
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,800.62,,,,,,,,,,,,8/7/2015,763.07,,,,,,,,,,,,,
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.34,,,,,,,,,,,,8/6/2015,2501.26,,,,,,,,,,,,,
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13,,,,,,,,,,,,8/5/2015,1799.97,,,,,,,,,,,,,
"Eldon Executive Woodline II Desk Accessories, Mahogany",20.1,,,,,,,,,,,,8/4/2015,1958.75,,,,,,,,,,,,,
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,,,,,,,,,,,,8/2/2015,14.56,,,,,,,,,,,,,
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",60.93,,,,,,,,,,,,7/12/2015,548.4,,,,,,,,,,,,,
Eldon Expressions Mahogany Wood Desk Collection,68.64,,,,,,,,,,,,7/11/2015,1302.45,,,,,,,,,,,,,
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.01,,,,,,,,,,,,7/10/2015,237.36,,,,,,,,,,,,,
"Eldon Expressions Wood Desk Accessories, Oak",38.38,,,,,,,,,,,,7/9/2015,3523.88,,,,,,,,,,,,,
Eldon Fold 'N Roll Cart System,13.98,,,,,,,,,,,,7/7/2015,241.2,,,,,,,,,,,,,
"Eldon Imàge Series Desk Accessories, Clear",17.5,,,,,,,,,,,,7/6/2015,281.4,,,,,,,,,,,,,
"Eldon Image Series Desk Accessories, Burgundy",6.69,,,,,,,,,,,,7/5/2015,1091.35,,,,,,,,,,,,,
"Eldon Image Series Desk Accessories, Ebony",24.7,,,,,,,,,,,,7/4/2015,1021.17,,,,,,,,,,,,,
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,,,,,,,,,,,,7/3/2015,1561.06,,,,,,,,,,,,,
Eldon Portable Mobile Manager,345.02,,,,,,,,,,,,7/2/2015,180.32,,,,,,,,,,,,,
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,169.92,,,,,,,,,,,,7/1/2015,87.16,,,,,,,,,,,,,
"Eldon Regeneration Recycled Desk Accessories, Black",9.68,,,,,,,,,,,,6/12/2015,1970.99,,,,,,,,,,,,,
Eldon Simplefile Box Office,49.76,,,,,,,,,,,,6/10/2015,494.71,,,,,,,,,,,,,
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.34,,,,,,,,,,,,6/9/2015,100.36,,,,,,,,,,,,,
Eldon Wave Desk Accessories,18.02,,,,,,,,,,,,6/8/2015,262.89,,,,,,,,,,,,,
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67,,,,,,,,,,,,6/7/2015,1038.47,,,,,,,,,,,,,
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2004.66,,,,,,,,,,,,6/6/2015,1374,,,,,,,,,,,,,
Electrix Halogen Magnifier Lamp,77.72,,,,,,,,,,,,6/5/2015,254.46,,,,,,,,,,,,,
"Electrix Incandescent Magnifying Lamp, Black",29.32,,,,,,,,,,,,6/4/2015,1650.68,,,,,,,,,,,,,
"Elite 5"" Scissors",16.9,,,,,,,,,,,,6/2/2015,330.51,,,,,,,,,,,,,
Enermax Acrylux Wireless Keyboard,1035.84,,,,,,,,,,,,6/1/2015,4407.1,,,,,,,,,,,,,
Enermax Aurora Lite Keyboard,468.9,,,,,,,,,,,,5/12/2015,2963.65,,,,,,,,,,,,,
Enermax Briskie RF Wireless Keyboard and Mouse Combo,178.62,,,,,,,,,,,,5/11/2015,1694.57,,,,,,,,,,,,,
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,,,,,,,,,,,,5/10/2015,191.9,,,,,,,,,,,,,
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.62,,,,,,,,,,,,5/9/2015,296.3,,,,,,,,,,,,,
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",25.92,,,,,,,,,,,,5/8/2015,2408.72,,,,,,,,,,,,,
Eureka Sanitaire  Commercial Upright,66.28,,,,,,,,,,,,5/7/2015,1444.11,,,,,,,,,,,,,
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",648.83,,,,,,,,,,,,5/5/2015,260.98,,,,,,,,,,,,,
Euro Pro Shark Stick Mini Vacuum,121.96,,,,,,,,,,,,5/4/2015,5179.74,,,,,,,,,,,,,
Euro-Pro Shark Turbo Vacuum,167.29,,,,,,,,,,,,5/3/2015,705.56,,,,,,,,,,,,,
"Executive Impressions 10"" Spectator Wall Clock",70.56,,,,,,,,,,,,5/1/2015,19.54,,,,,,,,,,,,,
"Executive Impressions 12"" Wall Clock",35.34,,,,,,,,,,,,4/12/2015,129.98,,,,,,,,,,,,,
"Executive Impressions 13"" Clairmont Wall Clock",146.15,,,,,,,,,,,,4/11/2015,6693.75,,,,,,,,,,,,,
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,,,,,,,,,,,,4/10/2015,728.75,,,,,,,,,,,,,
"Executive Impressions 16-1/2"" Circular Wall Clock",32.06,,,,,,,,,,,,4/8/2015,2743.15,,,,,,,,,,,,,
Executive Impressions Supervisor Wall Clock,126.3,,,,,,,,,,,,4/7/2015,247.41,,,,,,,,,,,,,
Faber Castell Col-Erase Pencils,3.91,,,,,,,,,,,,4/6/2015,456.27,,,,,,,,,,,,,
Fashion Color Clasp Envelopes,12.98,,,,,,,,,,,,4/5/2015,187.43,,,,,,,,,,,,,
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,,,,,,,,,,,,4/4/2015,475.84,,,,,,,,,,,,,
Fellowes Bankers Box Recycled Super Stor/Drawer,291.49,,,,,,,,,,,,4/3/2015,370.45,,,,,,,,,,,,,
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,,,,,,,,,,,,4/2/2015,134.39,,,,,,,,,,,,,
Fellowes Bankers Box Stor/Drawer Steel Plus,511.68,,,,,,,,,,,,4/1/2015,288.06,,,,,,,,,,,,,
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,126.5,,,,,,,,,,,,3/12/2015,505.88,,,,,,,,,,,,,
Fellowes Basic Home/Office Series Surge Protectors,124.61,,,,,,,,,,,,3/11/2015,2784.17,,,,,,,,,,,,,
Fellowes Binding Cases,56.16,,,,,,,,,,,,3/10/2015,862.68,,,,,,,,,,,,,
Fellowes Black Plastic Comb Bindings,25.56,,,,,,,,,,,,3/9/2015,22.08,,,,,,,,,,,,,
Fellowes Command Center 5-outlet power strip,67.84,,,,,,,,,,,,3/8/2015,477.99,,,,,,,,,,,,,
Fellowes Desktop Hanging File Manager,94.01,,,,,,,,,,,,3/6/2015,531.16,,,,,,,,,,,,,
